71,3243,01-2015,"2,010.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
72,3269,01-2015,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
73,3285,01-2015,"4,250.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
74,3286,01-2015,"1,700.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
75,3293,01-2015,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
76,3301,01-2015,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
77,3303,01-2015,"1,950.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
78,3304,01-2015,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
79,3312,01-2015,"3,350.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
80,3338,01-2015,"1,680.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
81,3346,01-2015,"1,240.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
82,3347,01-2015,"1,240.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
83,3351,01-2015,"2,220.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
84,3371,01-2015,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
85,3419,01-2015,"1,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
86,3422,01-2015,"2,220.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
87,3428,01-2015,"1,460.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
88,3429,01-2015,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
89,3430,01-2015,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
90,3468,01-2015,"1,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
91,3501,01-2015,"1,690.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
92,3502,01-2015,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
93,3567,01-2015,"2,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
94,3576,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
95,3591,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
96,3649,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
97,3662,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
98,3670,01-2015,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
99,3671,01-2015,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0000-00-00 00:00:00,0000-00-00 00:00:00
100,1990,01-2015,"7,620.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
101,2041,01-2015,"9,030.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
102,2170,01-2015,"9,240.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
103,2230,01-2015,"10,060.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
104,2243,01-2015,"6,060.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
105,2354,01-2015,"5,630.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
106,2411,01-2015,"5,820.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
107,1230,01-2015,"14,710.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
108,2712,01-2015,"6,180.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
109,2719,01-2015,"3,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
110,2833,01-2015,"6,200.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
111,2837,01-2015,"4,510.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
112,2844,01-2015,"2,340.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
113,2869,01-2015,"2,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
114,2872,01-2015,"2,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
115,2873,01-2015,"3,050.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
116,2876,01-2015,"3,100.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
117,2890,01-2015,"2,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
118,2891,01-2015,"2,480.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
119,3021,01-2015,"2,080.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
120,3106,01-2015,"1,140.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
121,3188,01-2015,"1,440.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
122,3192,01-2015,"1,300.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
123,3197,01-2015,"2,570.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
124,3223,01-2015,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
125,3224,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
126,3251,01-2015,"1,810.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
127,3337,01-2015,"1,800.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
128,3341,01-2015,"2,370.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
129,3413,01-2015,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
130,3519,01-2015,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
131,3597,01-2015,"1,310.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
132,3609,01-2015,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
133,3687,01-2015,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
134,3719,01-2015,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0000-00-00 00:00:00,0000-00-00 00:00:00
135,1623,01-2015,"6,200.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
136,1789,01-2015,"7,130.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
137,2020,01-2015,"6,960.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
138,2047,01-2015,"6,760.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
139,2098,01-2015,"12,540.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
140,2134,01-2015,"7,570.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
141,2193,01-2015,"6,280.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
142,2345,01-2015,"5,620.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
143,2348,01-2015,"6,355.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
144,2413,01-2015,"12,700.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0000-00-00 00:00:00,0000-00-00 00:00:00
