40,2462,1,"2,400.00",24,6, -   , -   , -   ,"2,688.00","2,688.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
41,2463,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00","2,493.75",118.75,1,0000-00-00 00:00:00,0000-00-00 00:00:00
42,2482,1,"2,500.00",48,6, -   ,12.5, -   ,"3,100.00","2,231.71",64.58,1,0000-00-00 00:00:00,0000-00-00 00:00:00
43,2486,1,"2,500.00",36,6, -   , -   , -   ,"2,950.00", -   , -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
44,2579,1,"2,500.00",20,6, -   ,12.5, -   ,"2,750.00","1,237.54",137.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
45,2580,1,"2,500.00",12,6, -   ,12.5, -   ,"2,650.00","2,250.00",225,1,0000-00-00 00:00:00,0000-00-00 00:00:00
46,2580,1,"2,500.00",36,6, -   ,12.5, -   ,"2,950.00",726.31,81.94,1,0000-00-00 00:00:00,0000-00-00 00:00:00
47,2582,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00",784.95,116.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
48,2583,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00",583.27,116.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
49,2584,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00",583.27,116.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
50,2585,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00",466.6,116.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
51,2587,1,"2,500.00",24,6, -   ,12.5, -   ,"2,800.00",583.27,116.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
52,2588,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","2,945.00",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
53,2589,1,"3,000.00", -   ,6, -   , -   , -   ,"3,360.00", -   , -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
54,2591,1,"3,000.00",36,6, -   ,15, -   ,"3,540.00","2,891.96",99.72,1,0000-00-00 00:00:00,0000-00-00 00:00:00
55,2592,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,022.50",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
56,2593,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,022.50",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
57,2663,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","2,220.00",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
58,2674,1,"3,000.00",24,6, -   , -   , -   ,"3,360.00","3,360.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
59,2688,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","1,860.00",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
60,2694,1,"3,000.00",36,6, -   ,15, -   ,"3,540.00","3,290.84",99.72,1,0000-00-00 00:00:00,0000-00-00 00:00:00
61,2700,1,"3,000.00", -   ,6, -   , -   , -   ,"3,360.00", -   , -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
62,2701,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","1,937.50",77.5,1,0000-00-00 00:00:00,0000-00-00 00:00:00
63,2707,1,"3,000.00",12,6, -   ,15, -   ,"3,180.00",795.04,265,1,0000-00-00 00:00:00,0000-00-00 00:00:00
64,2725,1,"3,000.00",36,6, -   ,15, -   ,"3,540.00",491.77,98.33,1,0000-00-00 00:00:00,0000-00-00 00:00:00
65,2727,1,"3,000.00",36,6, -   ,15, -   ,"3,540.00","3,390.56",99.72,1,0000-00-00 00:00:00,0000-00-00 00:00:00
66,2740,1,"3,000.00",48,6, -   , -   , -   ,"3,540.00","1,742.00", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
67,2742,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,612.92",78.54,1,0000-00-00 00:00:00,0000-00-00 00:00:00
68,2755,1,"3,000.00",36,6, -   , -   , -   ,"3,540.00","1,867.83", -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
69,2759,1,"3,000.00",48,6, -   ,15, -   ,"3,720.00","3,534.38",78.54,1,0000-00-00 00:00:00,0000-00-00 00:00:00
70,2763,1,"3,000.00",24,6, -   , -   , -   ,"3,360.00",980, -   ,1,0000-00-00 00:00:00,0000-00-00 00:00:00
71,2770,1,"3,000.00",30,6,50,15, -   ,"3,450.00","3,033.32",66.67,1,0000-00-00 00:00:00,0000-00-00 00:00:00
72,2771,1,"3,000.00",48,6,50,50,1.56,"3,720.00","2,699.58",167.92,1,0000-00-00 00:00:00,0000-00-00 00:00:00
