887,PM 05,5, 95.42 ,,, -   , 10.00 ,,," 1,908.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
888,PM 06,5, 95.42 ,,, -   , 10.00 ,,," 1,908.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
889,PM 07,5, 95.42 ,,, -   , 10.00 ,,," 1,908.32 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
890,3575,5, 106.00 ,,, -   , 6.00 ,,, 318.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
891,2638,5, 107.50 ,,, -   , 7.50 ,,, 430.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
892,2704,5, 110.00 ,,, -   , 10.00 ,,, 990.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
893,3546,5, 114.83 ,,, -   , 6.50 ,,, 741.17 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
894,2291,5, 123.89 ,,, -   , 10.00 ,,," 1,486.66 ",,1,0000-00-00 00:00:00,0000-00-00 00:00:00
895,1592,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
896,2673,5, 143.33 ,,, -   , 10.00 ,,, 573.42 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
897,2764,5, 143.33 ,,, -   , 10.00 ,,, 430.04 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
898,3122,5, 143.33 ,,, -   , 10.00 ,,, 860.03 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
899,3124,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
900,3170,5, 143.33 ,,, -   , 10.00 ,,, 143.38 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
901,3422,5, 143.33 ,,, -   , 10.00 ,,, 716.70 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
902,3591,5, 143.33 ,,, -   , 10.00 ,,, 860.03 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
903,2411,5, 143.33 ,,, -   , 10.00 ,,, 573.37 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
904,3538,5, 143.33 ,,, -   , 10.00 ,,, 143.43 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
905,1581,5, 143.33 ,,, -   , 10.00 ,,, 595.96 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
906,3349,5, 143.33 ,,, -   , 10.00 ,,, 286.71 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
907,1685,5, 143.33 ,,, -   , 10.00 ,,, 773.43 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
908,1674,5, 143.33 ,,, -   , 10.00 ,,, 109.46 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
909,2105,5, 143.33 ,,, -   , 10.00 ,,, 860.00 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
910,2404,5, 143.33 ,,, -   , 10.00 ,,, 55.09 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
911,2661,5, 143.33 ,,, -   , 10.00 ,,, 286.71 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
912,2915,5, 143.33 ,,, -   , 10.00 ,,, 573.42 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
913,2102,5, 143.33 ,,, -   , 10.00 ,,, 430.14 ,,1,0000-00-00 00:00:00,0000-00-00 00:00:00
